annonce_id,date_publication,titre,ville,quartier,type_bien,transaction,prix,surface,nb_chambres,nb_salles_bain,etage,annee_construction,prix_m2,age_bien,categorie_prix,categorie_surface,annee_publication,mois_publication,trimestre_publication
ANO000229,2024-11-12,Beau Bureau Tanger,Tanger,Iberia,Bureau,Vente,711149,148.52,0,0,1,2008,4788,18,Moyen,Moyen,2024,11,4
ANO001078,2024-11-13,Appartement moderne Marrakech,Marrakech,Medina,Appartement,Vente,306903,58.23,1,1,0,2024,5271,2,Moyen,Petit,2024,11,4
ANO000719,2024-11-13,Appartement moderne Tétouan,Tetouan,M'diq,Appartement,Vente,398780,69.59,3,1,6,2011,5730,15,Moyen,Petit,2024,11,4
ANO000801,2024-11-16,Beau Villa Agadir,Agadir,Centre,Villa,Vente,1839131,264.15,5,2,0,2005,6962,21,Haut Standing,Grand,2024,11,4
ANO001455,2024-11-16,Appartement 114m² Targa,Marrakech,Targa,Appartement,Vente,2110640,114.89,3,2,0,2005,18371,21,Haut Standing,Moyen,2024,11,4
ANO000445,2024-11-16,Appartement à location - Casablanca,Casablanca,Bourgogne,Appartement,Location,2098,122.27,2,1,3,2002,17,24,Economique,Moyen,2024,11,4
ANO001469,2024-11-16,Terrain 401m² Centre Ville,Tanger,Centre Ville,Terrain,Vente,762448,401.63,0,0,0,2009,1898,17,Moyen,Grand,2024,11,4
ANO001335,2024-11-16,Appartement à vente - Meknès,Meknes,Hamria,Appartement,Vente,552162,96.82,3,2,2,1999,5703,27,Moyen,Moyen,2024,11,4
ANO001140,2024-11-16,Beau Appartement Marrakech,Marrakech,Hivernage,Appartement,Vente,574936,52.68,1,1,3,2005,10914,21,Moyen,Petit,2024,11,4
ANO001013,2024-11-17,Beau Villa Tétouan,Tetouan,Centre,Villa,Vente,2028725,263.64,4,3,0,2002,7695,24,Haut Standing,Grand,2024,11,4
ANO000823,2024-11-17,Villa moderne Fès,Fes,Medina,Villa,Location,7273,253.04,3,2,0,2010,29,16,Economique,Grand,2024,11,4
ANO000339,2024-11-17,Beau Appartement Tétouan,Tetouan,Centre,Appartement,Vente,758316,89.95,1,1,3,2004,8430,22,Moyen,Moyen,2024,11,4
ANO001291,2024-11-18,Appartement à vente - Casablanca,Casablanca,Maarif,Appartement,Vente,1443911,88.94,3,2,5,1983,16235,43,Haut Standing,Moyen,2024,11,4
ANO000106,2024-11-18,Bureau moderne Kenitra,Kenitra,Centre,Bureau,Vente,1208402,147.28,0,0,1,2007,8205,19,Haut Standing,Moyen,2024,11,4
ANO000487,2024-11-18,Appartement à location - Rabat,Rabat,Hay Riad,Appartement,Location,2819,101.83,3,1,2,1997,28,29,Economique,Moyen,2024,11,4
ANO001341,2024-11-18,Beau Villa Marrakech,Marrakech,Medina,Villa,Location,13140,136.11,4,2,0,1995,97,31,Economique,Moyen,2024,11,4
ANO000722,2024-11-18,Beau Bureau Kenitra,Kenitra,Hay Essalam,Bureau,Vente,1656060,183.22,0,0,3,2001,9039,25,Haut Standing,Grand,2024,11,4
ANO000186,2024-11-19,Beau Villa Marrakech,Marrakech,Hivernage,Villa,Vente,1994062,210.99,4,3,0,2008,9451,18,Haut Standing,Grand,2024,11,4
ANO000050,2024-11-19,Appartement moderne Agadir,Agadir,Centre,Appartement,Vente,391545,98.05,4,2,3,2012,3993,14,Moyen,Moyen,2024,11,4
ANO001322,2024-11-20,Beau Villa Oujda,Oujda,Hay Qods,Villa,Vente,2584420,201.34,6,4,0,2012,12836,14,Haut Standing,Grand,2024,11,4
ANO001324,2024-11-20,Villa à vente - Tanger,Tanger,Iberia,Villa,Vente,2845322,218.22,4,3,0,2001,13039,25,Haut Standing,Grand,2024,11,4
ANO001110,2024-11-20,Duplex moderne Marrakech,Marrakech,Targa,Duplex,Location,5786,95.39,3,1,1,2016,61,10,Economique,Moyen,2024,11,4
ANO000140,2024-11-20,Beau Duplex Casablanca,Casablanca,Maarif,Duplex,Vente,1869405,208.96,4,3,0,2001,8946,25,Haut Standing,Grand,2024,11,4
ANO001410,2024-11-21,Beau Villa Tanger,Tanger,Iberia,Villa,Vente,6629558,272.13,4,3,0,2010,24362,16,Luxe,Grand,2024,11,4
ANO000038,2024-11-21,Duplex 153m² Centre,Tetouan,Centre,Duplex,Vente,1784092,153.01,3,2,4,2024,11660,2,Haut Standing,Grand,2024,11,4
ANO000550,2024-11-23,Villa moderne Agadir,Agadir,Centre,Villa,Vente,2692865,344.99,6,4,0,2024,7806,2,Haut Standing,Grand,2024,11,4
ANO000129,2024-11-23,Beau Villa Meknès,Meknes,Hamria,Villa,Vente,1820434,262.03,5,3,0,2012,6947,14,Haut Standing,Grand,2024,11,4
ANO001240,2024-11-24,Beau Duplex Fès,Fes,Zouagha,Duplex,Vente,3184750,140.93,3,1,3,1998,22598,28,Luxe,Moyen,2024,11,4
ANO000159,2024-11-24,Bureau moderne Tétouan,Tetouan,Centre,Bureau,Vente,1857987,110.04,0,0,1,2014,16885,12,Haut Standing,Moyen,2024,11,4
ANO000289,2024-11-25,Beau Villa Meknès,Meknes,Hamria,Villa,Vente,5080817,218.98,4,2,0,2011,23202,15,Luxe,Grand,2024,11,4
ANO000503,2024-11-26,Villa 326m² Medina,Fes,Medina,Villa,Vente,2548194,326.42,3,2,0,2001,7806,25,Haut Standing,Grand,2024,11,4
ANO001093,2024-11-26,Appartement 88m² Ocean,Rabat,Ocean,Appartement,Location,9872,88.36,3,1,4,2001,112,25,Economique,Moyen,2024,11,4
ANO000271,2024-11-26,Villa à location - Agadir,Agadir,Talborjt,Villa,Location,22879,214.82,4,3,0,2021,107,5,Economique,Grand,2024,11,4
ANO000411,2024-11-28,Villa 140m² Marrakech,Marrakech,Medina,Villa,Vente,1921254,140.42,5,2,0,2009,13682,17,Haut Standing,Moyen,2024,11,4
ANO000941,2024-11-29,Villa 317m² Oujda,Oujda,Hay Qods,Villa,Vente,2060558,317.61,5,3,0,2009,6488,17,Haut Standing,Grand,2024,11,4
ANO000441,2024-11-29,Beau Villa Marrakech,Marrakech,Targa,Villa,Location,24340,292.38,3,1,0,2009,83,17,Economique,Grand,2024,11,4
ANO000793,2024-11-29,Bureau moderne Tanger,Tanger,Iberia,Bureau,Vente,1056093,66.96,0,0,5,2006,15772,20,Haut Standing,Petit,2024,11,4
ANO000659,2024-11-30,Appartement à vente - Agadir,Agadir,Hay Mohammadi,Appartement,Vente,547755,75.29,3,2,0,2018,7275,8,Moyen,Petit,2024,11,4
ANO000188,2024-12-02,Appartement 106m² Ville Nouvelle,Fes,Ville Nouvelle,Appartement,Vente,799048,106.78,3,2,4,1995,7483,31,Moyen,Moyen,2024,12,4
ANO000116,2024-12-02,Appartement moderne Meknès,Meknes,Ville Nouvelle,Appartement,Vente,577846,48.8,2,2,7,1998,11841,28,Moyen,Petit,2024,12,4
ANO000154,2024-12-04,Beau Terrain Tanger,Tanger,Malabata,Terrain,Vente,440637,535.77,0,0,0,2010,822,16,Moyen,Grand,2024,12,4
ANO000593,2024-12-04,Terrain moderne Kenitra,Kenitra,Centre,Terrain,Location,2466,295.56,0,0,0,2006,8,20,Economique,Grand,2024,12,4
ANO000877,2024-12-04,Appartement à vente - Marrakech,Marrakech,Gueliz,Appartement,Vente,1822782,73.01,2,1,10,2012,24966,14,Haut Standing,Petit,2024,12,4
ANO000430,2024-12-05,Appartement moderne Rabat,Rabat,Agdal,Appartement,Vente,610959,57.42,3,2,2,1967,10640,59,Moyen,Petit,2024,12,4
ANO000023,2024-12-05,Terrain 420m² Ain Diab,Casablanca,Ain Diab,Terrain,Vente,778397,420.42,0,0,0,2005,1851,21,Moyen,Grand,2024,12,4
ANO001241,2024-12-06,Beau Appartement Oujda,Oujda,Hay Qods,Appartement,Vente,2398233,127.58,2,1,5,1996,18798,30,Haut Standing,Moyen,2024,12,4
ANO000285,2024-12-06,Appartement moderne Oujda,Oujda,Hay Qods,Appartement,Vente,473514,114.73,2,2,0,2021,4127,5,Moyen,Moyen,2024,12,4
ANO000217,2024-12-06,Beau Villa Casablanca,Casablanca,Bourgogne,Villa,Vente,5653598,305.7,4,3,0,2024,18494,2,Luxe,Grand,2024,12,4
ANO000092,2024-12-07,Beau Villa Oujda,Oujda,Hay Qods,Villa,Location,24061,171.48,4,3,0,2013,140,13,Economique,Grand,2024,12,4
ANO000238,2024-12-07,Appartement moderne Agadir,Agadir,Hay Mohammadi,Appartement,Vente,538394,71.38,2,2,0,2013,7543,13,Moyen,Petit,2024,12,4
ANO000988,2024-12-07,Beau Appartement Oujda,Oujda,Hay Qods,Appartement,Vente,476969,71.78,3,1,3,2001,6645,25,Moyen,Petit,2024,12,4
ANO000912,2024-12-08,Appartement 134m² Marrakech,Marrakech,Medina,Appartement,Vente,444422,134.68,2,1,4,2005,3300,21,Moyen,Moyen,2024,12,4
ANO000772,2024-12-08,Beau Villa Casablanca,Casablanca,Maarif,Villa,Location,9795,303.27,4,3,0,2006,32,20,Economique,Grand,2024,12,4
ANO001162,2024-12-08,Bureau 79m² Gueliz,Marrakech,Gueliz,Bureau,Vente,1174326,79.58,0,0,0,2005,14757,21,Haut Standing,Petit,2024,12,4
ANO000736,2024-12-08,Beau Villa Kenitra,Kenitra,Centre,Villa,Vente,2436203,368.73,5,2,0,2009,6607,17,Haut Standing,Grand,2024,12,4
ANO001446,2024-12-11,Beau Appartement Casablanca,Casablanca,Bourgogne,Appartement,Vente,472531,43.47,2,2,0,2007,10870,19,Moyen,Petit,2024,12,4
ANO000269,2024-12-11,Villa à vente - Tétouan,Tetouan,M'diq,Villa,Vente,5348256,225.27,5,3,0,2010,23742,16,Luxe,Grand,2024,12,4
ANO000244,2024-12-12,Beau Appartement Casablanca,Casablanca,Maarif,Appartement,Vente,456603,89.9,2,1,2,1985,5079,41,Moyen,Moyen,2024,12,4
ANO000818,2024-12-12,Beau Terrain Tétouan,Tetouan,Centre,Terrain,Vente,550453,291.94,0,0,0,2004,1886,22,Moyen,Grand,2024,12,4
ANO000791,2024-12-12,Bureau à vente - Oujda,Oujda,Centre,Bureau,Vente,1137641,98.07,0,0,2,2011,11600,15,Haut Standing,Moyen,2024,12,4
ANO000954,2024-12-12,Appartement 71m² Ocean,Rabat,Ocean,Appartement,Location,2293,71.72,3,1,10,2007,32,19,Economique,Petit,2024,12,4
ANO000671,2024-12-12,Terrain 208m² Gueliz,Marrakech,Gueliz,Terrain,Vente,317732,208.47,0,0,0,2008,1524,18,Moyen,Grand,2024,12,4
ANO001494,2024-12-12,Appartement 55m² Tanger,Tanger,Iberia,Appartement,Vente,676467,55.14,3,2,0,2012,12268,14,Moyen,Petit,2024,12,4
ANO000734,2024-12-13,Beau Appartement Agadir,Agadir,Hay Mohammadi,Appartement,Location,8781,130.11,2,2,0,2008,67,18,Economique,Moyen,2024,12,4
ANO001153,2024-12-13,Beau Appartement Casablanca,Casablanca,Bourgogne,Appartement,Location,2723,75.59,2,2,0,2000,36,26,Economique,Petit,2024,12,4
ANO000282,2024-12-13,Beau Villa Marrakech,Marrakech,Targa,Villa,Vente,2391205,263.32,5,3,0,2013,9081,13,Haut Standing,Grand,2024,12,4
ANO000499,2024-12-13,Appartement 135m² Meknès,Meknes,Hamria,Appartement,Location,2940,135.15,3,2,9,2024,22,2,Economique,Moyen,2024,12,4
ANO000979,2024-12-14,Terrain moderne Kenitra,Kenitra,Hay Essalam,Terrain,Vente,1062814,476.72,0,0,0,2005,2229,21,Haut Standing,Grand,2024,12,4
ANO000919,2024-12-16,Villa 213m² Talborjt,Agadir,Talborjt,Villa,Vente,2163026,213.87,5,3,0,2011,10114,15,Haut Standing,Grand,2024,12,4
ANO001128,2024-12-17,Terrain à vente - Casablanca,Casablanca,Bourgogne,Terrain,Vente,1157165,325.51,0,0,0,2015,3555,11,Haut Standing,Grand,2024,12,4
ANO001159,2024-12-17,Villa 147m² Meknès,Meknes,Hamria,Villa,Vente,1841492,147.23,5,3,0,2017,12508,9,Haut Standing,Moyen,2024,12,4
ANO000231,2024-12-19,Beau Appartement Kenitra,Kenitra,Centre,Appartement,Vente,506684,113.98,3,1,4,2001,4445,25,Moyen,Moyen,2024,12,4
ANO001465,2024-12-19,Duplex à location - Tanger,Tanger,Malabata,Duplex,Location,7978,123.36,3,2,3,2016,65,10,Economique,Moyen,2024,12,4
ANO001207,2024-12-19,Appartement moderne Rabat,Rabat,Agdal,Appartement,Location,2773,107.37,1,1,5,1979,26,47,Economique,Moyen,2024,12,4
ANO000239,2024-12-20,Villa moderne Tétouan,Tetouan,Centre,Villa,Vente,5943548,338.26,3,2,0,2010,17571,16,Luxe,Grand,2024,12,4
ANO001415,2024-12-20,Terrain moderne Fès,Fes,Ville Nouvelle,Terrain,Location,2492,383.84,0,0,0,2000,6,26,Economique,Grand,2024,12,4
ANO001304,2024-12-20,Villa à vente - Kenitra,Kenitra,Centre,Villa,Vente,4894845,136.78,5,2,0,2011,35786,15,Luxe,Moyen,2024,12,4
ANO000128,2024-12-21,Beau Duplex Agadir,Agadir,Centre,Duplex,Vente,1440364,43.81,2,2,0,2005,32878,21,Haut Standing,Petit,2024,12,4
ANO000003,2024-12-22,Beau Duplex Rabat,Rabat,Hay Riad,Duplex,Location,10990,188.37,3,1,5,1992,58,34,Economique,Grand,2024,12,4
ANO000144,2024-12-22,Appartement moderne Tétouan,Tetouan,Centre,Appartement,Vente,338951,55.42,2,1,2,2011,6116,15,Moyen,Petit,2024,12,4
ANO000368,2024-12-23,Villa moderne Tétouan,Tetouan,M'diq,Villa,Vente,751872,417.07,4,3,0,2010,1803,16,Moyen,Grand,2024,12,4
ANO000279,2024-12-23,Villa à vente - Meknès,Meknes,Hamria,Villa,Vente,2182658,268.74,4,2,0,2022,8122,4,Haut Standing,Grand,2024,12,4
ANO000626,2024-12-24,Appartement 70m² Zouagha,Fes,Zouagha,Appartement,Vente,2558274,70.95,1,1,5,1996,36057,30,Haut Standing,Petit,2024,12,4
ANO000190,2024-12-25,Beau Villa Fès,Fes,Medina,Villa,Location,6784,100.34,4,3,0,1994,68,32,Economique,Moyen,2024,12,4
ANO000020,2024-12-26,Villa à location - Meknès,Meknes,Hamria,Villa,Location,22145,276.5,5,3,0,2017,80,9,Economique,Grand,2024,12,4
ANO001355,2024-12-26,Villa moderne Casablanca,Casablanca,Bourgogne,Villa,Location,18295,2500.0,5,3,0,1985,7,41,Economique,Grand,2024,12,4
ANO000375,2024-12-27,Terrain moderne Fès,Fes,Zouagha,Terrain,Vente,991619,162.84,0,0,0,2024,6090,2,Moyen,Grand,2024,12,4
ANO000973,2024-12-28,Appartement à vente - Tétouan,Tetouan,M'diq,Appartement,Vente,528932,101.72,1,1,4,2011,5200,15,Moyen,Moyen,2024,12,4
ANO000764,2024-12-29,Villa moderne Tétouan,Tetouan,M'diq,Villa,Location,11645,389.11,4,2,0,2017,30,9,Economique,Grand,2024,12,4
ANO000504,2024-12-30,Beau Appartement Fès,Fes,Ville Nouvelle,Appartement,Location,2909,56.46,3,1,3,2002,52,24,Economique,Petit,2024,12,4
ANO000900,2024-12-30,Bureau moderne Agadir,Agadir,Centre,Bureau,Vente,675112,144.88,0,0,4,2020,4660,6,Moyen,Moyen,2024,12,4
ANO001384,2024-12-30,Beau Appartement Casablanca,Casablanca,Californie,Appartement,Vente,579224,83.49,2,2,0,2016,6938,10,Moyen,Moyen,2024,12,4
ANO001132,2024-12-30,Appartement 134m² Meknès,Meknes,Hamria,Appartement,Vente,540920,134.31,3,2,2,2008,4027,18,Moyen,Moyen,2024,12,4
ANO000932,2024-12-30,Villa 247m² Centre Ville,Tanger,Centre Ville,Villa,Vente,1736651,247.48,6,3,0,2003,7017,23,Haut Standing,Grand,2024,12,4
ANO001067,2024-12-30,Villa 284m² Tanger,Tanger,Iberia,Villa,Location,8055,284.99,4,3,0,2010,28,16,Economique,Grand,2024,12,4
ANO000191,2024-12-30,Beau Appartement Rabat,Rabat,Souissi,Appartement,Vente,2007367,126.91,3,1,2,2004,15817,22,Haut Standing,Moyen,2024,12,4
ANO001352,2024-12-30,Villa moderne Meknès,Meknes,Hamria,Villa,Location,25169,168.42,4,3,0,2011,149,15,Economique,Grand,2024,12,4
ANO001085,2024-12-30,Appartement à vente - Agadir,Agadir,Centre,Appartement,Vente,626639,111.45,2,2,5,2012,5623,14,Moyen,Moyen,2024,12,4
ANO000610,2024-12-30,Appartement 82m² Hay Mohammadi,Agadir,Hay Mohammadi,Appartement,Vente,719312,82.54,3,1,2,2010,8715,16,Moyen,Moyen,2024,12,4
ANO000690,2024-12-30,Appartement moderne Fès,Fes,Ville Nouvelle,Appartement,Location,2136,120.57,2,1,4,2002,18,24,Economique,Moyen,2024,12,4
ANO000788,2024-12-30,Beau Appartement Casablanca,Casablanca,Maarif,Appartement,Vente,387680,46.94,2,1,10,2016,8259,10,Moyen,Petit,2024,12,4
ANO001284,2024-12-30,Appartement 71m² Medina,Fes,Medina,Appartement,Location,1512,71.88,2,2,0,2007,21,19,Economique,Petit,2024,12,4
ANO000303,2024-12-30,Villa à vente - Marrakech,Marrakech,Hivernage,Villa,Vente,3960216,309.7,5,2,0,2008,12787,18,Luxe,Grand,2024,12,4
ANO000820,2024-12-30,Beau Terrain Fès,Fes,Medina,Terrain,Vente,871821,359.96,0,0,0,2007,2422,19,Moyen,Grand,2024,12,4
ANO000130,2024-12-30,Appartement à vente - Fès,Fes,Ville Nouvelle,Appartement,Vente,775140,108.76,2,2,4,1991,7127,35,Moyen,Moyen,2024,12,4
ANO001061,2024-12-30,Villa à location - Agadir,Agadir,Talborjt,Villa,Location,29871,291.77,3,1,0,2001,102,25,Economique,Grand,2024,12,4
ANO001421,2024-12-30,Appartement à vente - Casablanca,Casablanca,Ain Diab,Appartement,Vente,669716,77.83,1,1,2,2011,8605,15,Moyen,Petit,2024,12,4
ANO001202,2024-12-30,Appartement moderne Kenitra,Kenitra,Hay Essalam,Appartement,Location,8001,104.55,4,3,3,2003,77,23,Economique,Moyen,2024,12,4
ANO001056,2024-12-30,Villa 218m² Ville Nouvelle,Fes,Ville Nouvelle,Villa,Vente,3372257,218.81,5,3,0,2002,15412,24,Luxe,Grand,2024,12,4
ANO001397,2024-12-30,Appartement moderne Oujda,Oujda,Hay Qods,Appartement,Location,2000,83.42,2,2,1,2013,24,13,Economique,Moyen,2024,12,4
ANO000884,2024-12-30,Villa à vente - Agadir,Agadir,Talborjt,Villa,Vente,2651139,177.38,4,2,0,2011,14946,15,Haut Standing,Grand,2024,12,4
ANO000779,2024-12-30,Appartement à vente - Meknès,Meknes,Ville Nouvelle,Appartement,Vente,2356153,99.38,1,1,5,2014,23709,12,Haut Standing,Moyen,2024,12,4
ANO000760,2024-12-30,Appartement 101m² Hay Essalam,Kenitra,Hay Essalam,Appartement,Vente,412145,101.66,2,2,2,2013,4054,13,Moyen,Moyen,2024,12,4
ANO001338,2024-12-30,Appartement 60m² Tétouan,Tetouan,M'diq,Appartement,Vente,381332,60.38,2,2,3,2011,6316,15,Moyen,Petit,2024,12,4
ANO000683,2024-12-30,Appartement 84m² Malabata,Tanger,Malabata,Appartement,Location,2200,84.77,2,1,2,2007,26,19,Economique,Moyen,2024,12,4
ANO000309,2024-12-30,Appartement 46m² Centre,Oujda,Centre,Appartement,Vente,693406,46.92,3,1,2,2005,14778,21,Moyen,Petit,2024,12,4
ANO000784,2024-12-30,Beau Bureau Tanger,Tanger,Malabata,Bureau,Vente,1043195,162.4,0,0,2,2014,6424,12,Haut Standing,Grand,2024,12,4
ANO000100,2024-12-30,Villa moderne Meknès,Meknes,Hamria,Villa,Vente,2353650,315.03,6,3,0,2015,7471,11,Haut Standing,Grand,2024,12,4
ANO000164,2024-12-30,Beau Villa Casablanca,Casablanca,Non spécifié,Villa,Vente,7322460,249.36,3,1,0,2022,29365,4,Luxe,Grand,2024,12,4
ANO000391,2024-12-30,Beau Appartement Rabat,Rabat,Ocean,Appartement,Vente,641071,92.03,3,1,10,2001,6966,25,Moyen,Moyen,2024,12,4
ANO000242,2024-12-30,Appartement moderne Rabat,Rabat,Souissi,Appartement,Vente,639192,89.27,2,2,3,2000,7160,26,Moyen,Moyen,2024,12,4
ANO000493,2024-12-30,Appartement 95m² M'diq,Tetouan,M'diq,Appartement,Vente,535486,95.49,3,1,4,2011,5608,15,Moyen,Moyen,2024,12,4
ANO000906,2024-12-30,Appartement à vente - Fès,Fes,Medina,Appartement,Vente,1159989,100.64,3,1,2,2013,11526,13,Haut Standing,Moyen,2024,12,4
ANO001012,2024-12-30,Terrain 307m² Targa,Marrakech,Targa,Terrain,Vente,505312,307.08,0,0,0,2013,1646,13,Moyen,Grand,2024,12,4
ANO001173,2024-12-30,Villa à vente - Oujda,Oujda,Hay Qods,Villa,Vente,1802221,283.95,5,2,0,2020,6347,6,Haut Standing,Grand,2024,12,4
ANO001135,2024-12-30,Terrain moderne Kenitra,Kenitra,Centre,Terrain,Location,3435,288.14,0,0,0,2013,12,13,Economique,Grand,2024,12,4
ANO000672,2024-12-30,Villa à vente - Marrakech,Marrakech,Hivernage,Villa,Vente,4590145,316.36,5,2,0,2008,14509,18,Luxe,Grand,2024,12,4
ANO000867,2024-12-30,Appartement 72m² Centre,Agadir,Centre,Appartement,Vente,2480032,72.7,2,2,2,1994,34113,32,Haut Standing,Petit,2024,12,4
ANO000449,2024-12-30,Bureau à vente - Marrakech,Marrakech,Medina,Bureau,Vente,1579822,60.6,0,0,3,1989,26070,37,Haut Standing,Petit,2024,12,4
ANO001189,2024-12-30,Beau Appartement Tétouan,Tetouan,M'diq,Appartement,Vente,2383354,86.29,2,2,2,2011,27620,15,Haut Standing,Moyen,2024,12,4
ANO000571,2024-12-30,Bureau moderne Rabat,Rabat,Hay Riad,Bureau,Location,6571,115.18,0,0,7,1967,57,59,Economique,Moyen,2024,12,4
ANO000859,2024-12-30,Appartement à vente - Casablanca,Casablanca,Bourgogne,Appartement,Vente,864495,57.2,2,2,4,2021,15114,5,Moyen,Petit,2024,12,4
ANO000886,2024-12-30,Bureau moderne Kenitra,Kenitra,Centre,Bureau,Vente,1541810,76.32,0,0,2,2017,20202,9,Haut Standing,Petit,2024,12,4
ANO001251,2024-12-30,Appartement 93m² Hay Riad,Rabat,Hay Riad,Appartement,Vente,479689,93.23,2,2,4,2018,5145,8,Moyen,Moyen,2024,12,4
ANO001250,2024-12-30,Appartement à vente - Casablanca,Casablanca,Californie,Appartement,Vente,571417,120.72,2,1,2,1977,4733,49,Moyen,Moyen,2024,12,4
ANO000692,2024-12-30,Villa moderne Oujda,Oujda,Centre,Villa,Vente,6295974,200.59,4,2,0,2007,31387,19,Luxe,Grand,2024,12,4
ANO000334,2024-12-30,Appartement 119m² Marrakech,Marrakech,Medina,Appartement,Vente,2229033,119.98,3,1,3,2017,18578,9,Haut Standing,Moyen,2024,12,4
ANO001357,2024-12-30,Duplex moderne Meknès,Meknes,Ville Nouvelle,Duplex,Vente,1086461,202.7,4,3,5,2014,5360,12,Haut Standing,Grand,2024,12,4
ANO000323,2024-12-30,Beau Appartement Meknès,Meknes,Hamria,Appartement,Vente,468833,130.02,3,1,2,2009,3606,17,Moyen,Moyen,2024,12,4
ANO001430,2024-12-30,Appartement 122m² Hivernage,Marrakech,Hivernage,Appartement,Vente,2074275,122.73,2,1,2,2014,16901,12,Haut Standing,Moyen,2024,12,4
ANO001216,2024-12-30,Villa moderne Rabat,Rabat,Hay Riad,Villa,Vente,4328930,270.69,3,1,0,2003,15992,23,Luxe,Grand,2024,12,4
ANO000107,2024-12-30,Appartement moderne Kenitra,Kenitra,Hay Essalam,Appartement,Vente,588900,81.75,2,1,1,2010,7204,16,Moyen,Moyen,2024,12,4
ANO000359,2024-12-30,Beau Duplex Marrakech,Marrakech,Gueliz,Duplex,Location,9591,125.31,4,3,5,1997,77,29,Economique,Moyen,2024,12,4
ANO000295,2024-12-30,Beau Duplex Tétouan,Tetouan,M'diq,Duplex,Location,6025,202.21,3,2,7,2015,30,11,Economique,Grand,2024,12,4
ANO000585,2024-12-30,Beau Appartement Oujda,Oujda,Hay Qods,Appartement,Vente,471511,39.23,2,1,0,2014,12019,12,Moyen,Petit,2024,12,4
ANO000726,2024-12-30,Beau Bureau Tanger,Tanger,Iberia,Bureau,Location,8143,55.69,0,0,3,2008,146,18,Economique,Petit,2024,12,4
ANO000781,2024-12-30,Beau Bureau Casablanca,Casablanca,Non spécifié,Bureau,Location,5918,136.84,0,0,2,2007,43,19,Economique,Moyen,2024,12,4
ANO001381,2024-12-30,Villa 381m² Agadir,Agadir,Talborjt,Villa,Location,27713,381.07,4,2,0,2013,73,13,Economique,Grand,2024,12,4
ANO000364,2024-12-30,Beau Appartement Kenitra,Kenitra,Hay Essalam,Appartement,Location,7686,83.21,3,1,1,2009,92,17,Economique,Moyen,2024,12,4
ANO001075,2024-12-30,Appartement moderne Oujda,Oujda,Centre,Appartement,Location,2858,102.38,3,2,3,2012,28,14,Economique,Moyen,2024,12,4
ANO001295,2024-12-30,Appartement 62m² Centre,Oujda,Centre,Appartement,Vente,328745,62.74,2,2,5,2009,5240,17,Moyen,Petit,2024,12,4
ANO000033,2024-12-30,Beau Villa Tanger,Tanger,Iberia,Villa,Location,9392,270.88,3,1,0,2010,35,16,Economique,Grand,2024,12,4
ANO000064,2024-12-30,Appartement moderne Tétouan,Tetouan,M'diq,Appartement,Vente,368218,73.84,2,1,2,2016,4987,10,Moyen,Petit,2024,12,4
ANO000352,2024-12-30,Villa moderne Casablanca,Casablanca,Hay Mohammadi,Villa,Vente,6391011,205.98,5,3,0,1989,31027,37,Luxe,Grand,2024,12,4
ANO000245,2024-12-30,Bureau à vente - Kenitra,Kenitra,Centre,Bureau,Vente,1363301,51.9,0,0,3,2018,26268,8,Haut Standing,Petit,2024,12,4
ANO000816,2024-12-30,Beau Terrain Marrakech,Marrakech,Medina,Terrain,Vente,879046,335.31,0,0,0,2008,2622,18,Moyen,Grand,2024,12,4
ANO000836,2024-12-30,Appartement moderne Meknès,Meknes,Hamria,Appartement,Vente,450951,158.73,2,1,7,2008,2841,18,Moyen,Grand,2024,12,4
ANO001444,2024-12-30,Villa à vente - Tanger,Tanger,Centre Ville,Villa,Vente,5397307,304.51,6,3,0,2000,17725,26,Luxe,Grand,2024,12,4
ANO001447,2024-12-30,Beau Appartement Oujda,Oujda,Hay Qods,Appartement,Location,1210,77.07,2,2,2,2017,16,9,Economique,Petit,2024,12,4
ANO000421,2024-12-30,Duplex moderne Tétouan,Tetouan,M'diq,Duplex,Vente,2134996,153.8,3,1,1,2014,13882,12,Haut Standing,Grand,2024,12,4
ANO000878,2024-12-30,Beau Appartement Marrakech,Marrakech,Gueliz,Appartement,Vente,605582,89.93,3,2,2,2012,6734,14,Moyen,Moyen,2024,12,4
ANO000350,2024-12-30,Villa moderne Tanger,Tanger,Centre Ville,Villa,Vente,3635412,368.12,4,3,0,2021,9876,5,Luxe,Grand,2024,12,4
ANO000862,2024-12-30,Beau Bureau Rabat,Rabat,Souissi,Bureau,Vente,1689428,163.86,0,0,3,1990,10310,36,Haut Standing,Grand,2024,12,4
ANO000982,2024-12-30,Villa à vente - Oujda,Oujda,Hay Qods,Villa,Vente,2104748,275.92,4,3,0,2000,7628,26,Haut Standing,Grand,2024,12,4
